100654 100663 0.944872436218109
100654 101301 0.7854193138500636
100654 101912 0.5442443451952168
100654 102580 0.7083862770012707
100654 103963 0.0
100654 104805 0.5807582326353657
100654 105659 0.0
100654 106360 0.0
100654 107044 0.7414327772325809
100654 107585 0.6137759423972893
100654 108348 0.0
100654 110060 0.6216116052520119
100654 110538 0.8238680973567128
100654 110918 0.9058132147395171
100654 111920 0.6009106310885218
100654 112570 0.6164088505972195
100654 114044 0.0
100654 114859 0.5639030072003388
100654 115755 0.8172024401851772
100654 117247 0.762282930961457
100654 117946 0.34074180978496177
100654 118921 0.0
100654 119465 0.0
100654 120698 0.0
100654 121628 0.0
100654 122454 0.3384400365532441
100654 123095 0.0
100654 123642 0.0
100654 125091 0.707274459974587
100654 126289 0.6928208386277002
100654 126915 0.0
100654 127699 0.0
100654 128498 0.4549132947976879
100654 129428 0.0
100654 130129 0.0
100654 130891 0.43207327403642526
100654 131830 0.6802202456586193
100654 132976 0.7975434138077085
100654 133942 0.0
100654 134529 0.0
100654 135391 0.8014083015671326
100654 136288 0.726433598707742
100654 137120 0.0
100654 137865 0.0
100654 138716 0.9927989487516425
100654 139250 0.8206797966963151
100654 139861 0.8193649141072358
100654 140599 0.6040872511647607
100654 141264 0.9012310334955626
100654 142054 0.0
100654 143048 0.3400118809742399
100654 143613 0.47442820838627703
100654 144573 0.0
100654 145497 0.5560854972619679
100654 146296 0.42243752647183397
100654 146719 0.39575083286190205
100654 147536 0.625844930417495
100654 148256 0.5694620923337569
100654 148955 0.0
100654 149842 0.6559720457433291
100654 150695 0.0
100654 151388 0.8118382041507836
100654 151944 0.8033003019606175
100654 152567 0.46431819857911943
100654 153269 0.44466417119853097
100654 153597 0.0
100654 154101 0.49857459613557176
100654 154536 0.0
100654 154970 0.0
100654 155335 0.5634172533110607
100654 155858 0.48898771706903854
100654 156392 0.6111817026683609
100654 157021 0.7640158563223041
100654 157465 0.6525930276750855
100654 157863 0.5945418489722686
100654 158884 0.6715374841168996
100654 159939 0.8583227445997459
100654 160612 0.8327509529860229
100654 161208 0.5243025676613463
100654 161651 0.0
100654 162654 0.3715184893784422
100654 163426 0.6507306226175349
100654 164270 0.4118083111673135
100654 164845 0.0
100654 165608 0.0
100654 166063 0.0
100654 166683 0.33131029643922116
100654 167215 0.0
100654 167783 0.3696788209735189
100654 168528 0.4698624343889152
100654 169327 0.9436149936467598
100654 170037 0.556970983722576
100654 170790 0.5804743752647183
100654 171465 0.0
100654 172440 0.6429519692276271
100654 173142 0.5806154129906858
100654 173735 0.7334286319356205
100654 174154 0.8412988285599751
100654 174604 0.6983269800931808
100654 175227 0.6091724182416306
100654 175786 0.4444620923337569
100654 176336 0.3575285895806862
100654 176983 0.0
100654 177472 0.5886277001270648
100654 178059 0.4974715549936789
100654 178466 0.0
100654 179229 0.0
100654 179867 0.30175416174074193
100654 180276 0.7763659466327827
100654 181020 0.5193291174044542
100654 181604 0.5161783996501967
100654 182458 0.42349775784753363
100654 183062 0.7673681644592508
100654 183789 0.5495650149844337
100654 184427 0.0
100654 185466 0.0
100654 186186 0.8585454545454545
100654 187046 0.0
100654 187985 0.8906183820415078
100654 188465 0.7344272493973093
100654 189228 0.5213502994838389
100654 189811 0.551683850804685
100654 190372 0.33291618930113687
100654 190655 0.7191867852604829
100654 191287 0.0
100654 191968 0.35290820425627323
100654 192712 0.35040721295660726
100654 193292 0.5146313552394964
100654 193973 0.4864405470138299
100654 194666 0.7388288860652266
100654 195234 0.46906896466088854
100654 195988 0.7258576874205845
100654 196194 0.8900197907831495
100654 196680 0.0
100654 197601 0.6844027954256671
100654 198075 0.0
100654 198455 0.540554849639983
100654 198747 0.9152901313002965
100654 199014 0.0
100654 199315 0.832107141283757
100654 199731 0.7016094875052944
100654 200013 0.7610605205898945
100654 200387 0.0
100654 201159 0.0
100654 201681 0.0
100654 202170 0.47844369015654287
100654 203030 0.0
100654 203517 0.7871639924984372
100654 204024 0.6120941084969862
100654 204501 0.31647202721042844
100654 204857 0.8001694556238085
100654 205513 0.9831639135959339
100654 206172 0.0
100654 206613 0.7734011012282931
100654 207102 0.0
100654 207500 0.8119331126681856
100654 208026 0.0
100654 208655 0.0
100654 209506 0.9953939008894537
100654 210155 0.736711139347734
100654 210711 0.0
100654 211307 0.6342121982210928
100654 211820 0.0
100654 212285 0.0
100654 212753 0.0
100654 213330 0.0
100654 213622 0.0
100654 214175 0.3521449745511494
100654 214704 0.7283945856310979
100654 215044 0.0
100654 215442 0.5142950498284594
100654 215983 0.0
100654 216454 0.7419570255725341
100654 217013 0.4743583304033352
100654 217572 0.8030612244897959
100654 217925 0.671191499946697
100654 218441 0.665703309484369
100654 218894 0.6479775518847946
100654 219259 0.917725540025413
100654 219709 0.45568154402895056
100654 220163 0.0
100654 220640 0.0
100654 221236 0.0
100654 221670 0.0
100654 222105 0.7273401101228293
100654 223320 0.5636382888606523
100654 224244 0.7709702436834156
100654 225201 0.0
100654 225991 0.771631669254024
100654 226833 0.83142736128759
100654 227368 0.6141994917407878
100654 228158 0.4024777636594663
100654 228644 0.0
100654 229115 0.9037320574162679
100654 229841 0.45108005082592123
100654 230597 0.6570309191020753
100654 230940 0.3720307268071696
100654 231651 0.7041192917054986
100654 232308 0.410171773545571
100654 232946 0.7184985175772978
100654 233611 0.628176134096049
100654 234155 0.9408717310087173
100654 234924 0.0
100654 235501 0.0
100654 236452 0.4668545157941569
100654 237039 0.6459127488352393
100654 237437 0.6838204150783567
100654 237899 0.7282930961457009
100654 238430 0.5028352368021723
100654 239248 0.7047861075815333
100654 240116 0.6842969080897925
100654 240480 0.8697056332062685
100654 241182 0.0
